Id,Label,DisplayName,Gender,ProfileURL,ClusteringCoefficient,Triangles
wildlings.bsky.social,wildlings,Babs,unknown,https://bsky.app/profile/wildlings.bsky.social,0,0
derrick666.bsky.social,derrick666,Derrick ,unknown,https://bsky.app/profile/derrick666.bsky.social,0,0
nancyistrouble.bsky.social,nancyistrouble,,female,https://bsky.app/profile/nancyistrouble.bsky.social,0,0
bigb72.bsky.social,bigb72,Bigb72,male,https://bsky.app/profile/bigb72.bsky.social,0,0
nurseninapa.bsky.social,nurseninapa,Lori Martin â“‚ï¸â“‚ï¸,male,https://bsky.app/profile/nurseninapa.bsky.social,0,0
spzdelaresist.bsky.social,spzdelaresist,Spies de la Resistance,female,https://bsky.app/profile/spzdelaresist.bsky.social,0,0
grdlicka.bsky.social,grdlicka,Grain,female,https://bsky.app/profile/grdlicka.bsky.social,0,0
vizslaspgh.bsky.social,vizslaspgh,Annette & Vizsla Tucker,female,https://bsky.app/profile/vizslaspgh.bsky.social,0,0
brnteswfty.bsky.social,brnteswfty,Kaycie Mclae,male,https://bsky.app/profile/brnteswfty.bsky.social,0,0
tyg333.bsky.social,tyg333,Blue,male,https://bsky.app/profile/tyg333.bsky.social,0,0
kay-529.bsky.social,kay-529,Kay-529 ðŸ’™ðŸŸ§,male,https://bsky.app/profile/kay-529.bsky.social,0,0
vikingalex.bsky.social,vikingalex,Viking Alex,female,https://bsky.app/profile/vikingalex.bsky.social,0,0
protect-justice.bsky.social,protect-justice,,female,https://bsky.app/profile/protect-justice.bsky.social,0,0
johnsonroberts.bsky.social,johnsonroberts,,male,https://bsky.app/profile/johnsonroberts.bsky.social,0,0
babsela.bsky.social,babsela,Barb Vaughan,female,https://bsky.app/profile/babsela.bsky.social,0,0
sushimacc.bsky.social,sushimacc,,male,https://bsky.app/profile/sushimacc.bsky.social,0,0
amystornello.bsky.social,amystornello,,male,https://bsky.app/profile/amystornello.bsky.social,0,0
mslowins954.bsky.social,mslowins954,mslowinsðŸŒ»,female,https://bsky.app/profile/mslowins954.bsky.social,0,0
jsteinberg0216.bsky.social,jsteinberg0216,,female,https://bsky.app/profile/jsteinberg0216.bsky.social,0,0
barbinph.bsky.social,barbinph,,male,https://bsky.app/profile/barbinph.bsky.social,0,0
upthehillbkwrm.bsky.social,upthehillbkwrm,,male,https://bsky.app/profile/upthehillbkwrm.bsky.social,0,0
golfwidow.bsky.social,golfwidow,,male,https://bsky.app/profile/golfwidow.bsky.social,0,0
vlb70.bsky.social,vlb70,,male,https://bsky.app/profile/vlb70.bsky.social,0,0
notabot1234.bsky.social,notabot1234,,male,https://bsky.app/profile/notabot1234.bsky.social,0,0
sharontt23.bsky.social,sharontt23,Sharon a Time Traveller,unknown,https://bsky.app/profile/sharontt23.bsky.social,0,0
artycaty.bsky.social,artycaty,,unknown,https://bsky.app/profile/artycaty.bsky.social,0,0
eddytwo.bsky.social,eddytwo,,unknown,https://bsky.app/profile/eddytwo.bsky.social,0,0
mrlewismartin.bsky.social,mrlewismartin,Mr. Lewis Martin,female,https://bsky.app/profile/mrlewismartin.bsky.social,0,0
larzzt.bsky.social,larzzt,,female,https://bsky.app/profile/larzzt.bsky.social,0,0
distraughtcarey.bsky.social,distraughtcarey,Carey,male,https://bsky.app/profile/distraughtcarey.bsky.social,0,0
oldladylloyd.bsky.social,oldladylloyd,,male,https://bsky.app/profile/oldladylloyd.bsky.social,0,0
languorinthehills.bsky.social,languorinthehills,Languor In The Hills,unknown,https://bsky.app/profile/languorinthehills.bsky.social,0,0
sandy4future.bsky.social,sandy4future,,female,https://bsky.app/profile/sandy4future.bsky.social,0,0
addyclark.bsky.social,addyclark,ð“ð“­ð“­ð“²ð“¼ð“¸ð“·,unknown,https://bsky.app/profile/addyclark.bsky.social,0,0
ginloula.bsky.social,ginloula,,male,https://bsky.app/profile/ginloula.bsky.social,0,0
quercusmacro.bsky.social,quercusmacro,tc,male,https://bsky.app/profile/quercusmacro.bsky.social,0,0
wispyhair.bsky.social,wispyhair,Shiela Norton,male,https://bsky.app/profile/wispyhair.bsky.social,0,0
bd1901.bsky.social,bd1901,Boulder Dude,female,https://bsky.app/profile/bd1901.bsky.social,0,0
grenouille78.bsky.social,grenouille78,grenouille78,female,https://bsky.app/profile/grenouille78.bsky.social,0,0
coopersfriend.bsky.social,coopersfriend,susan,female,https://bsky.app/profile/coopersfriend.bsky.social,0,0
katebamberger.bsky.social,katebamberger,Kate Bamberger,female,https://bsky.app/profile/katebamberger.bsky.social,0,0
ksummerwine.bsky.social,ksummerwine,KathyD,female,https://bsky.app/profile/ksummerwine.bsky.social,0,0
offmana.bsky.social,offmana,offmana,female,https://bsky.app/profile/offmana.bsky.social,0,0
dingteal.bsky.social,dingteal,Smileford,male,https://bsky.app/profile/dingteal.bsky.social,0,0
kimmelkrista.bsky.social,kimmelkrista,,male,https://bsky.app/profile/kimmelkrista.bsky.social,0,0
dabrnxinaz.bsky.social,dabrnxinaz,Mariebee,male,https://bsky.app/profile/dabrnxinaz.bsky.social,0,0
futuremine.bsky.social,futuremine,,unknown,https://bsky.app/profile/futuremine.bsky.social,0,0
aen29.bsky.social,aen29,Anne E. Nelson,male,https://bsky.app/profile/aen29.bsky.social,0,0
bluecatlady64.bsky.social,bluecatlady64,,male,https://bsky.app/profile/bluecatlady64.bsky.social,0,0
harris62548.bsky.social,harris62548,BonnieMarie,male,https://bsky.app/profile/harris62548.bsky.social,0,0
juhantainas.bsky.social,juhantainas,TÃ¤iesti Tainas,male,https://bsky.app/profile/juhantainas.bsky.social,0,0
jyc.dev,jyc.dev,JYC,female,https://bsky.app/profile/jyc.dev,0,0
skyethedog.bsky.social,skyethedog,,male,https://bsky.app/profile/skyethedog.bsky.social,0,0
hilogirl.bsky.social,hilogirl,,male,https://bsky.app/profile/hilogirl.bsky.social,0,0
dalesky.bsky.social,dalesky,Dale,male,https://bsky.app/profile/dalesky.bsky.social,0,0
bsradar.bsky.social,bsradar,EllisLDemonio,male,https://bsky.app/profile/bsradar.bsky.social,0,0
oceandweller24.bsky.social,oceandweller24,Ocean Dweller,male,https://bsky.app/profile/oceandweller24.bsky.social,0,0
suddul.bsky.social,suddul,,male,https://bsky.app/profile/suddul.bsky.social,0,0
lilly1710.bsky.social,lilly1710,,female,https://bsky.app/profile/lilly1710.bsky.social,0,0
canukenemywithin55.bsky.social,canukenemywithin55,PJH1955,male,https://bsky.app/profile/canukenemywithin55.bsky.social,0,0
bicycleskip.bsky.social,bicycleskip,Bicycle Skip,female,https://bsky.app/profile/bicycleskip.bsky.social,0,0
georgieporger.bsky.social,georgieporger,,male,https://bsky.app/profile/georgieporger.bsky.social,0,0
nenapoma.bsky.social,nenapoma,,male,https://bsky.app/profile/nenapoma.bsky.social,0,0
mattydhawk.bsky.social,mattydhawk,Matthew Davis,male,https://bsky.app/profile/mattydhawk.bsky.social,0,0
liam-gee.bsky.social,liam-gee,Liam Gee,male,https://bsky.app/profile/liam-gee.bsky.social,0,0
jpbrammer.bsky.social,jpbrammer,JP,male,https://bsky.app/profile/jpbrammer.bsky.social,0,0
zachsteverome.bsky.social,zachsteverome,,male,https://bsky.app/profile/zachsteverome.bsky.social,0,0
i-hate-bailey.bsky.social,i-hate-bailey,b. hurd you were talking shit,male,https://bsky.app/profile/i-hate-bailey.bsky.social,0,0
ohklio.bsky.social,ohklio,kwisatz saderach ðŸŒ™âœ¨,male,https://bsky.app/profile/ohklio.bsky.social,0,0
plainsman.bsky.social,plainsman,,male,https://bsky.app/profile/plainsman.bsky.social,0,0
sandyernestallen.bsky.social,sandyernestallen,Sandy Ernest Allen (he/him),male,https://bsky.app/profile/sandyernestallen.bsky.social,0,0
hijodegagos.bsky.social,hijodegagos,Josiah Gagosian       Õ…Õ¸Õ¾Õ½Õ«Õ¡Õµ Ô¿Õ¡Õ¯Õ¸Õ½Õ¥Õ¡Õ¶,male,https://bsky.app/profile/hijodegagos.bsky.social,0,0
readyornot666.bsky.social,readyornot666,ReadyOrNot ,,https://bsky.app/profile/readyornot666.bsky.social,0,0
materialghoul.bsky.social,materialghoul,Julie Q,male,https://bsky.app/profile/materialghoul.bsky.social,0,0
blerdone.bsky.social,blerdone,,female,https://bsky.app/profile/blerdone.bsky.social,0,0
blasphemmie.bsky.social,blasphemmie,em.,male,https://bsky.app/profile/blasphemmie.bsky.social,0,0
eightfoldwordplay.bsky.social,eightfoldwordplay,Kale,male,https://bsky.app/profile/eightfoldwordplay.bsky.social,0,0
kennypinko.bsky.social,kennypinko,Kenny O ðŸ–¤,,https://bsky.app/profile/kennypinko.bsky.social,0,0
getoffmylanai.bsky.social,getoffmylanai,pass around party gollum,female,https://bsky.app/profile/getoffmylanai.bsky.social,0,0
idesoftae.bsky.social,idesoftae,idesoftae ðŸˆâ€â¬›ðŸ‰ðŸ§µâœï¸,male,https://bsky.app/profile/idesoftae.bsky.social,0,0
jenface.bsky.social,jenface,Jen âœ¨,female,https://bsky.app/profile/jenface.bsky.social,0,0
cyba.bsky.social,cyba,cybaðŸ«,male,https://bsky.app/profile/cyba.bsky.social,0,0
voodoopork.bsky.social,voodoopork,Jules ,male,https://bsky.app/profile/voodoopork.bsky.social,0,0
ericegler.bsky.social,ericegler,,female,https://bsky.app/profile/ericegler.bsky.social,0,0
nightingale.bsky.social,nightingale,kelly nightingale ,female,https://bsky.app/profile/nightingale.bsky.social,0,0
roderickshaka.bsky.social,roderickshaka,roderick shaka,male,https://bsky.app/profile/roderickshaka.bsky.social,0,0
minimoo4u.bsky.social,minimoo4u,,unknown,https://bsky.app/profile/minimoo4u.bsky.social,0,0
sksaurus.bsky.social,sksaurus,,male,https://bsky.app/profile/sksaurus.bsky.social,0,0
fowler1312.bsky.social,fowler1312,ðŸ´ðŸ¸ðŸ³ï¸â€âš§ï¸Fowler (They/Them)ðŸ³ï¸â€âš§ï¸ðŸ¸ðŸ´,male,https://bsky.app/profile/fowler1312.bsky.social,0,0
mobmentality.bsky.social,mobmentality,Michael Oâ€™Brien ,male,https://bsky.app/profile/mobmentality.bsky.social,0,0
6481nacho.bsky.social,6481nacho,gabi,unknown,https://bsky.app/profile/6481nacho.bsky.social,0,0
razalas.bsky.social,razalas,Razalas,male,https://bsky.app/profile/razalas.bsky.social,0,0
seagullonakeg.bsky.social,seagullonakeg,Seagull on a Keg,,https://bsky.app/profile/seagullonakeg.bsky.social,0,0
adirv.bsky.social,adirv,"Supersize Me, but with Wendy'sâ„¢",male,https://bsky.app/profile/adirv.bsky.social,0,0
texasbloots.bsky.social,texasbloots,Texasbleets,unknown,https://bsky.app/profile/texasbloots.bsky.social,0,0
leechess.bsky.social,leechess,,female,https://bsky.app/profile/leechess.bsky.social,0,0
avocado-ghoul.bsky.social,avocado-ghoul,Avocado Ghoul ðŸ¥‘âœ¨ï¸,female,https://bsky.app/profile/avocado-ghoul.bsky.social,0,0
chillybobby.bsky.social,chillybobby,Billy Bobby,male,https://bsky.app/profile/chillybobby.bsky.social,0,0
1t2ls.bsky.social,1t2ls,Elliot,female,https://bsky.app/profile/1t2ls.bsky.social,0,0
nicolusk.bsky.social,nicolusk,,,https://bsky.app/profile/nicolusk.bsky.social,0,0
ironneff.bsky.social,ironneff,Stephen Neff,male,https://bsky.app/profile/ironneff.bsky.social,0.1,1
kitschful.bsky.social,kitschful,kitschful,unknown,https://bsky.app/profile/kitschful.bsky.social,0,0
celestialkiddy.bsky.social,celestialkiddy,Katrina,unknown,https://bsky.app/profile/celestialkiddy.bsky.social,0,0
tina-vision.bsky.social,tina-vision,tina,unknown,https://bsky.app/profile/tina-vision.bsky.social,0,0
watermelons8.bsky.social,watermelons8,,female,https://bsky.app/profile/watermelons8.bsky.social,0,0
jormtz.bsky.social,jormtz,Jordi MartÃ­nezÂ²,male,https://bsky.app/profile/jormtz.bsky.social,0,0
wizard0woz.bsky.social,wizard0woz,,male,https://bsky.app/profile/wizard0woz.bsky.social,0,0
sneppy.bsky.social,sneppy,,female,https://bsky.app/profile/sneppy.bsky.social,0,0
mousegrrl.bsky.social,mousegrrl,aka Pixie,female,https://bsky.app/profile/mousegrrl.bsky.social,0,0
indiebookawards.bsky.social,indiebookawards,,female,https://bsky.app/profile/indiebookawards.bsky.social,0,0
cquins.bsky.social,cquins,,male,https://bsky.app/profile/cquins.bsky.social,0,0
perspyhimys.bsky.social,perspyhimys,perspyhimys,male,https://bsky.app/profile/perspyhimys.bsky.social,0,0
resistingmomface.bsky.social,resistingmomface,Resisting Mom Face,male,https://bsky.app/profile/resistingmomface.bsky.social,0,0
benwolf13.bsky.social,benwolf13,,female,https://bsky.app/profile/benwolf13.bsky.social,0,0
mariellegreguski.bsky.social,mariellegreguski,Marielle ðŸ£ðŸ’“,female,https://bsky.app/profile/mariellegreguski.bsky.social,0,0
graciescr.bsky.social,graciescr,Gracie's friend,male,https://bsky.app/profile/graciescr.bsky.social,0,0
edgarvelrey.bsky.social,edgarvelrey,,female,https://bsky.app/profile/edgarvelrey.bsky.social,0,0
jayrumboldt.bsky.social,jayrumboldt,Jay,male,https://bsky.app/profile/jayrumboldt.bsky.social,0,0
davidrvetter.bsky.social,davidrvetter,Dave Vetter,male,https://bsky.app/profile/davidrvetter.bsky.social,0,0
armandofozaeta.bsky.social,armandofozaeta,,female,https://bsky.app/profile/armandofozaeta.bsky.social,0,0
homblea.bsky.social,homblea,Homblea,female,https://bsky.app/profile/homblea.bsky.social,0,0
qckslvr.bsky.social,qckslvr,GMC,male,https://bsky.app/profile/qckslvr.bsky.social,0,0
fromthecouchh.bsky.social,fromthecouchh,Couchh,male,https://bsky.app/profile/fromthecouchh.bsky.social,0,0
sujonmax.bsky.social,sujonmax,Sujonmax,male,https://bsky.app/profile/sujonmax.bsky.social,0,0
filoz.bsky.social,filoz,Filo,male,https://bsky.app/profile/filoz.bsky.social,0,0
jmenadue.bsky.social,jmenadue,,unknown,https://bsky.app/profile/jmenadue.bsky.social,0,0
keithkristopher.bsky.social,keithkristopher,Keith,unknown,https://bsky.app/profile/keithkristopher.bsky.social,0,0
raneenwael3.bsky.social,raneenwael3,Raneen&Wael,unknown,https://bsky.app/profile/raneenwael3.bsky.social,0,0
deviantshoes.bsky.social,deviantshoes,,unknown,https://bsky.app/profile/deviantshoes.bsky.social,0,0
pippavs.bsky.social,pippavs,pippavs.bsky.social,unknown,https://bsky.app/profile/pippavs.bsky.social,0,0
rulapeep.bsky.social,rulapeep,,unknown,https://bsky.app/profile/rulapeep.bsky.social,0,0
lovr8hatr.bsky.social,lovr8hatr,sunshine,unknown,https://bsky.app/profile/lovr8hatr.bsky.social,0,0
loquiomnia.bsky.social,loquiomnia,Loqui Omnia,unknown,https://bsky.app/profile/loquiomnia.bsky.social,0,0
jacksenpai.bsky.social,jacksenpai,luigi mangione craveâ˜†,unknown,https://bsky.app/profile/jacksenpai.bsky.social,0,0
locochanel.bsky.social,locochanel,Angelina Huguenor,unknown,https://bsky.app/profile/locochanel.bsky.social,0,0
roymi19.bsky.social,roymi19,Mia (draggy age time),unknown,https://bsky.app/profile/roymi19.bsky.social,0,0
jstinch.bsky.social,jstinch,Jillian Stinchcomb,female,https://bsky.app/profile/jstinch.bsky.social,0,0
anothergaymatt.bsky.social,anothergaymatt,Another Gay Matt,female,https://bsky.app/profile/anothergaymatt.bsky.social,0,0
murbutt.bsky.social,murbutt,Murtaaz | Chronic Complainer,male,https://bsky.app/profile/murbutt.bsky.social,0,0
sarahbca.bsky.social,sarahbca,SarahBCalif,male,https://bsky.app/profile/sarahbca.bsky.social,0,0
ricksimilar.bsky.social,ricksimilar,Rick Similar,unknown,https://bsky.app/profile/ricksimilar.bsky.social,0,0
slightlyofftheair.bsky.social,slightlyofftheair,,female,https://bsky.app/profile/slightlyofftheair.bsky.social,0,0
appleglade.bsky.social,appleglade,,unknown,https://bsky.app/profile/appleglade.bsky.social,0,0
highzenburger.bsky.social,highzenburger,highzenburger,male,https://bsky.app/profile/highzenburger.bsky.social,0,0
un5toppabl0.bsky.social,un5toppabl0,Pablo,male,https://bsky.app/profile/un5toppabl0.bsky.social,0,0
n0rg.bsky.social,n0rg,,male,https://bsky.app/profile/n0rg.bsky.social,0,0
mido1234567.bsky.social,mido1234567,,female,https://bsky.app/profile/mido1234567.bsky.social,0,0
itsthebell.bsky.social,itsthebell,chabela,female,https://bsky.app/profile/itsthebell.bsky.social,0,0
alexherod.bsky.social,alexherod,Alex (thebetterwithbooksclub),female,https://bsky.app/profile/alexherod.bsky.social,0,0
johnnny.bsky.social,johnnny,Johnny,female,https://bsky.app/profile/johnnny.bsky.social,0,0
rdelaneyy.bsky.social,rdelaneyy,Ryan Delaney,female,https://bsky.app/profile/rdelaneyy.bsky.social,0,0
kingblackbeard.bsky.social,kingblackbeard,,female,https://bsky.app/profile/kingblackbeard.bsky.social,0,0
carlygarza.bsky.social,carlygarza,,male,https://bsky.app/profile/carlygarza.bsky.social,0,0
frapdoodler.bsky.social,frapdoodler,Positive Regression,male,https://bsky.app/profile/frapdoodler.bsky.social,0,0
abi-p.bsky.social,abi-p,AbiðŸ‘¹,male,https://bsky.app/profile/abi-p.bsky.social,0,0
mothiman.bsky.social,mothiman,gay luigi,unknown,https://bsky.app/profile/mothiman.bsky.social,0,0
thepixelproject.bsky.social,thepixelproject,The Pixel Project,male,https://bsky.app/profile/thepixelproject.bsky.social,0,0
artstudiocb.bsky.social,artstudiocb,Candice Black,male,https://bsky.app/profile/artstudiocb.bsky.social,0,0
sarahnatalia.bsky.social,sarahnatalia,Sarah Natalia,male,https://bsky.app/profile/sarahnatalia.bsky.social,0,0
femalecomedian.bsky.social,femalecomedian,molly,male,https://bsky.app/profile/femalecomedian.bsky.social,0,0
papacandelaria.bsky.social,papacandelaria,Ean Candelaria Phillips,female,https://bsky.app/profile/papacandelaria.bsky.social,0,0
grunts.bsky.social,grunts,gruntsy,male,https://bsky.app/profile/grunts.bsky.social,0,0
ittybittycowboy.bsky.social,ittybittycowboy,mr slacks mcshittin,male,https://bsky.app/profile/ittybittycowboy.bsky.social,0,0
brobinson404.bsky.social,brobinson404,BR404 ðŸ³ï¸â€âš§ï¸,male,https://bsky.app/profile/brobinson404.bsky.social,0,0
geosioban.bsky.social,geosioban,,male,https://bsky.app/profile/geosioban.bsky.social,0,0
d4r1ing.bsky.social,d4r1ing,Darling,male,https://bsky.app/profile/d4r1ing.bsky.social,0,0
lizbraun.bsky.social,lizbraun,Liz Braun,male,https://bsky.app/profile/lizbraun.bsky.social,0,0
secretinternet.bsky.social,secretinternet,secret secret internet,female,https://bsky.app/profile/secretinternet.bsky.social,0,0
kandipanz.bsky.social,kandipanz,,male,https://bsky.app/profile/kandipanz.bsky.social,0,0
harrahdfried.bsky.social,harrahdfried,,female,https://bsky.app/profile/harrahdfried.bsky.social,0,0
niceandinnocent.bsky.social,niceandinnocent,Wile E Peyote,male,https://bsky.app/profile/niceandinnocent.bsky.social,0,0
chattywhacker.bsky.social,chattywhacker,,male,https://bsky.app/profile/chattywhacker.bsky.social,0,0
matthewducey.bsky.social,matthewducey,,male,https://bsky.app/profile/matthewducey.bsky.social,0,0
jasonprescott31.bsky.social,jasonprescott31,,male,https://bsky.app/profile/jasonprescott31.bsky.social,0,0
ungodlybrainrot.bsky.social,ungodlybrainrot,Geto's Lawyer,male,https://bsky.app/profile/ungodlybrainrot.bsky.social,0,0
kreamilicious.bsky.social,kreamilicious,Kreamilicious,male,https://bsky.app/profile/kreamilicious.bsky.social,0,0
rob-salmon.bsky.social,rob-salmon,Rob Salmon,male,https://bsky.app/profile/rob-salmon.bsky.social,0,0
cleamae.bsky.social,cleamae,CM,male,https://bsky.app/profile/cleamae.bsky.social,0,0
bankrollb.bsky.social,bankrollb,,male,https://bsky.app/profile/bankrollb.bsky.social,0,0
strestout.bsky.social,strestout,StrestOut,male,https://bsky.app/profile/strestout.bsky.social,0,0
beewaa.bsky.social,beewaa,,male,https://bsky.app/profile/beewaa.bsky.social,0,0
tgreywolfe1.bsky.social,tgreywolfe1,Tracy Wolfe,,https://bsky.app/profile/tgreywolfe1.bsky.social,0,0
